pmid,g2p_lgmde,label
38094643,G2P01008 - ERCC6 - 609413.0 - HGNC:3438 - ARMD5; CKN2; CSB; RAD26 - ERCC6-related Cockayne syndrome - 133540 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
37064332,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
29986434,G2P00546 - SPTAN1 - 182810.0 - HGNC:11273 - nan - SPTAN1-related neurodevelopmental disorder with epilepsy and spastic paraplegia - 613477 - nan - monoallelic_autosomal - restricted mutation set - definitive - absent gene product; altered gene product structure - splice_region_variant; frameshift_variant_NMD_triggering; stop_gained_NMD_triggering; missense_variant - dominant negative - inferred,1
33407364,G2P02988 - LZTR1 - 600574.0 - HGNC:6742 - BTBD29; LZTR-1 - LZTR1-related Noonan syndrome - 605275 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
29509064,G2P00845 - SYNE1 - 608441.0 - HGNC:17089 - 8B; ARCA1; C6ORF98; CPG2; DJ45H2.2; ENAPTIN; KIAA0796; MYNE1; NESP1; NESPRIN-1; SCAR8; SYNE-1B - SYNE1-related spinocerebellar ataxia - 610743 - nan - biallelic_autosomal - potential secondary finding - strong - absent gene product - nan - loss of function - inferred,1
35920923,G2P01894 - MORC2 - 616661.0 - HGNC:23573 - AC004542.C22.1; KIAA0852; ZCW3; ZCWCC1 - MORC2-related axonal neuropathy and neurodevelopmental disorder - nan - nan - monoallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
25961639,G2P00033 - SCN2A - 182390.0 - HGNC:10588 - HBSCI; HBSCII; NAV1.2; SCN2A1; SCN2A2 - SCN2A-related nonspecific severe intellectual disability - nan - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
24362031,G2P03185 - ATG7 - 608760.0 - HGNC:16935 - APG7L; DKFZP434N0735; GSA7 - ATG7-related intellectual disability and ataxia - 619422 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
34179092,G2P02606 - SPTBN2 - 604985.0 - HGNC:11276 - SCA5 - SPTBN2-related infantile ataxia with oculomotor and pyramidal signs - nan - nan - monoallelic_autosomal - restricted mutation set - strong - altered gene product structure - nan - dominant negative - inferred,0
36304963,G2P02571 - LZTR1 - 600574.0 - HGNC:6742 - BTBD29; LZTR-1 - LZTR1-related Noonan syndrome - 605275 - nan - biallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
26813965,G2P00747 - MED12 - 300188.0 - HGNC:11957 - ARC240; CAGH45; FGS1; HOPA; KIAA0192; KTO; OKS; OPA1; TNRC11; TRAP230 - MED12-related Opitz-Kaveggia syndrome - 305450 - nan - monoallelic_X_hemizygous - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
30784581,"G2P01602 - PIEZO2 - 613629.0 - HGNC:26270 - C18ORF30; C18ORF58; FAM38B; FAM38B2; FLJ23144; FLJ23403; FLJ34907; HST748; HST771 - PIEZO2-related arthrogryposis, distal - 114300 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",0
7558045,G2P00144 - FGFR2 - 176943.0 - HGNC:3689 - BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25 - FGFR2-related Crouzon syndrome - 123500 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,1
18596254,"G2P01662 - TAF1 - 313650.0 - HGNC:11535 - BA2R; CCG1; CCGS; DYT3; DYT3/TAF1; KAT4; NSCL2; TAF2A; TAFII250 - TAF1-related dysmorphic features, intellectual disability, and neurological manifestations - nan - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
19337383,G2P01486 - NFIX - 164005.0 - HGNC:7788 - NF1A - NFIX-related Marshall-Smith syndrome - 602535 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
22847149,"G2P00192 - DYNC1H1 - 600112.0 - HGNC:2961 - CMT2O; DHC1; DNCH1; DNCHC1; DNCL; DNECL; HL-3; P22 - DYNC1H1-related spinal muscular atrophy, lower extremity-predominant - 158600 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred",1
35987951,G2P01893 - HECW2 - 617245.0 - HGNC:29853 - KIAA1301; NEDL2 - HECW2-related neurodevelopmental disorder - 617268 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
34328055,G2P00570 - WDR45 - 300526.0 - HGNC:28912 - JM5; NBIA5; WDRX1; WIPI4 - WDR45-related neurodegeneration with brain iron accumulation - 300894 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
20734096,G2P01018 - FOXG1 - 164874.0 - HGNC:3811 - BF1; FKH2; FKHL1; FKHL2; FKHL3; FKHL4; FOXG1A; FOXG1B; FOXG1C; HBF-3; HFK1; HFK2; HFK3; QIN - FOXG1-related congenital variant of Rett syndrome - 613454 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
394148,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
17241711,G2P01518 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related intellectual disabiltiy - 312170 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
23059057,G2P01026 - GCH1 - 600225.0 - HGNC:4193 - DYT14; DYT5; DYT5A; GCH; GTPCH1 - GCH1-related GTP cyclohydrolase 1 deficiency - 233910 - nan - biallelic_autosomal - nan - definitive - uncertain - nan - undetermined - inferred,0
24136375,G2P01026 - GCH1 - 600225.0 - HGNC:4193 - DYT14; DYT5; DYT5A; GCH; GTPCH1 - GCH1-related GTP cyclohydrolase 1 deficiency - 233910 - nan - biallelic_autosomal - nan - definitive - uncertain - nan - undetermined - inferred,0
8651283,G2P03169 - GLRA1 - 138491.0 - HGNC:4326 - STHE - GLRA1-related hyperexplexia - 149400 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
33476302,G2P03374 - GRM7 - 604101.0 - HGNC:4599 - GLUR7; GPRC1G; MGLU7; MGLUR7; PPP1R87 - GRM7-related neurodevelopmental disorder - nan - MONDO:0700092 - biallelic_autosomal - nan - strong - decreased gene product level; absent gene product; altered gene product structure - stop_gained_NMD_triggering; missense_variant - undetermined - inferred,0
33547071,G2P00180 - VPS13B - 607817.0 - HGNC:2183 - BLTP5B; CHS1; COH1 - VPS13B-related Cohen syndrome - 216550 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
32633875,G2P00511 - KCNMA1 - 600150.0 - HGNC:6284 - KCA1.1; MSLO1; SLO - KCNMA1-related generalized epilepsy and paroxysmal dyskinesia - 609446 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,1
37164302,"G2P01404 - ITPR1 - 147265.0 - HGNC:6180 - ACV; INSP3R1; IP3R1; PPP1R94; SCA15; SCA16; SCA29 - ITPR1-related pinocerebellar ataxia, congenital nonprogressive - 117360 - nan - monoallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred",0
34073619,G2P01701 - CNOT3 - 604910.0 - HGNC:7879 - KIAA0691; LENG2; NOT3; NOT3H - CNOT3-related neurodevelopmental disorder - 618672 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
16155213,G2P01511 - GJA1 - 121014.0 - HGNC:4274 - CX43; GJAL; ODD; ODDD; ODOD; SDTY3 - GJA1-related oculodentodigital dysplasia - 164200 - nan - biallelic_autosomal - nan - definitive - absent gene product; altered gene product structure - missense_variant; stop_gained - undetermined - inferred,0
37536293,G2P03096 - FGF13 - 300070.0 - HGNC:3670 - FGF2; FHF2; FLJ30672; LINC00889 - FGF13-related neurodevelopmental disorder - nan - MONDO:0700092 - monoallelic_X_heterozygous - restricted mutation set - limited - altered gene product structure - nan - gain of function - inferred,1
33606014,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
30032139,G2P00906 - FANCA - 607139.0 - HGNC:3582 - FA-H; FAA; FACA; FAH; FANCH - FANCA-related Fanconi anemia - 227650 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
29923093,"G2P03128 - SLC25A42 - 610823.0 - HGNC:28380 - MGC26694 - SLC25A42-related metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression - 618416 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred",1
21159948,G2P00526 - DCX - 300121.0 - HGNC:2714 - DBCN; DC; LISX; SCLH; XLIS - DCX-related subcortical band heterotopia - 300067 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
31118369,G2P02007 - DNAH5 - 603335.0 - HGNC:2950 - CILD3; DNAHC5; HL1; KTGNR; PCD - DNAH5-related primary ciliary dyskinesia - 608644 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
25142508,G2P02606 - SPTBN2 - 604985.0 - HGNC:11276 - SCA5 - SPTBN2-related infantile ataxia with oculomotor and pyramidal signs - nan - nan - monoallelic_autosomal - restricted mutation set - strong - altered gene product structure - nan - dominant negative - inferred,0
29899504,G2P00210 - KAT6A - 601408.0 - HGNC:13013 - MOZ; MYST3; RUNXBP2; ZC2HC6A; ZNF220 - KAT6A-related intellectual developmental disorder - 616268 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
10774989,G2P00789 - KCNQ2 - 602235.0 - HGNC:6296 - BFNC; EBN; EBN1; ENB1; HNSPC; KCNA11; KV7.2 - KCNQ2-related benign neonatal epilepsy - 121200 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
30948420,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
36537064,G2P01862 - KMT2B - 606834.0 - HGNC:15840 - CXXC10; HRX2; KIAA0304; MLL1B; MLL2; MLL4; TRX2; WBP7 - KMT2B-related complex early-onset dystonia - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
25464108,G2P00381 - ANKRD11 - 611192.0 - HGNC:21316 - ANCO-1; ANCO1; LZ16; T13 - ANKRD11-related KBG syndrome - 148050 - nan - monoallelic_autosomal - nan - definitive - decreased gene product level - 5_prime_UTR_variant; frameshift_variant; stop_gained - undetermined - inferred,1
17043409,G2P00684 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related pyruvate dehydrogenase E1-alpha deficiency (in females) - 312170 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
17043409,G2P01518 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related intellectual disabiltiy - 312170 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
9887329,G2P00012 - FGFR3 - 134934.0 - HGNC:3690 - ACH; CD333; CEK2; JTK4 - FGFR3-related lacrimo-auriculo-dento-digital syndrome (LADD)  - 149730 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
33105651,G2P00935 - CEP290 - 610142.0 - HGNC:29021 - 3H11AG; BBS14; CT87; FLJ13615; JBTS5; KIAA0373; LCA10; MKS4; NPHP6; POC3; RD16; SLSN6 - CEP290-related Joubert syndrome - 610188 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
37283649,G2P01486 - NFIX - 164005.0 - HGNC:7788 - NF1A - NFIX-related Marshall-Smith syndrome - 602535 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
31554716,G2P00216 - AUTS2 - 607270.0 - HGNC:14262 - FBRSL2; KIAA0442 - AUTS2-related syndromic intellectual disability - 612100 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
37786696,G2P00353 - EHMT1 - 607001.0 - HGNC:24650 - BA188C12.1; EHMT1-IT1; EU-HMTASE1; FLJ12879; FLJ40292; GLP; KIAA1876; KMT1D - EHMT1-related Kleefstra syndrome - nan - MONDO:0012455 - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
30974445,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
35415007,G2P01862 - KMT2B - 606834.0 - HGNC:15840 - CXXC10; HRX2; KIAA0304; MLL1B; MLL2; MLL4; TRX2; WBP7 - KMT2B-related complex early-onset dystonia - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
9446761,G2P02440 - CHD3 - 602120.0 - HGNC:1918 - MI-2A; MI2-ALPHA; ZFH - CHD3-related macrocephaly and impaired speech and language - 618205 - nan - monoallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
29337181,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
12393912,G2P00144 - FGFR2 - 176943.0 - HGNC:3689 - BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25 - FGFR2-related Crouzon syndrome - 123500 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,0
28402684,G2P00881 - ALMS1 - 606844.0 - HGNC:428 - KIAA0328 - ALMS1-related Alstrom syndrome - 203800 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
29498707,G2P02580 - HDAC8 - 300269.0 - HGNC:13315 - HDACL1; KDAC8; MRXS6; RPD3; WTS - HDAC8-related Cornelia de Lange syndrome - nan - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
30775047,G2P00210 - KAT6A - 601408.0 - HGNC:13013 - MOZ; MYST3; RUNXBP2; ZC2HC6A; ZNF220 - KAT6A-related intellectual developmental disorder - 616268 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
34368388,"G2P00192 - DYNC1H1 - 600112.0 - HGNC:2961 - CMT2O; DHC1; DNCH1; DNCHC1; DNCL; DNECL; HL-3; P22 - DYNC1H1-related spinal muscular atrophy, lower extremity-predominant - 158600 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred",1
33552646,G2P00210 - KAT6A - 601408.0 - HGNC:13013 - MOZ; MYST3; RUNXBP2; ZC2HC6A; ZNF220 - KAT6A-related intellectual developmental disorder - 616268 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
34210114,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
30881523,G2P01574 - COL4A3 - 120070.0 - HGNC:2204 - nan - COL4A3-related Alport syndrome - 104200 - nan - monoallelic_autosomal - potential secondary finding - definitive - absent gene product - nan - loss of function - inferred,1
29196973,G2P02606 - SPTBN2 - 604985.0 - HGNC:11276 - SCA5 - SPTBN2-related infantile ataxia with oculomotor and pyramidal signs - nan - nan - monoallelic_autosomal - restricted mutation set - strong - altered gene product structure - nan - dominant negative - inferred,0
31089940,G2P01622 - HYDIN - 610812.0 - HGNC:19368 - CILD5; DKFZP434D0513; KIAA1864; PPP1R31 - HYDIN-related primary ciliary dyskinesia - 608647 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
